timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1740752985742,26,HTTP Request,200,OK,Thread Group 1-1,text,true,,307,253,13,13,http://localhost/exam/Exo1/src/api.php,26,0,1
1740752985745,27,HTTP Request,200,OK,Thread Group 1-3,text,true,,307,253,15,15,http://localhost/exam/Exo1/src/api.php,27,0,0
1740752985748,24,HTTP Request,200,OK,Thread Group 1-4,text,true,,307,253,14,14,http://localhost/exam/Exo1/src/api.php,24,0,0
1740752985755,19,HTTP Request,200,OK,Thread Group 1-8,text,true,,307,253,14,14,http://localhost/exam/Exo1/src/api.php,19,0,0
1740752985754,20,HTTP Request,200,OK,Thread Group 1-7,text,true,,307,253,13,13,http://localhost/exam/Exo1/src/api.php,20,0,0
1740752985751,25,HTTP Request,200,OK,Thread Group 1-6,text,true,,307,253,13,13,http://localhost/exam/Exo1/src/api.php,25,0,1
1740752985757,19,HTTP Request,200,OK,Thread Group 1-9,text,true,,307,253,13,13,http://localhost/exam/Exo1/src/api.php,19,0,0
1740752985749,30,HTTP Request,200,OK,Thread Group 1-5,text,true,,307,253,13,13,http://localhost/exam/Exo1/src/api.php,30,0,1
1740752985744,37,HTTP Request,200,OK,Thread Group 1-2,text,true,,307,253,13,13,http://localhost/exam/Exo1/src/api.php,37,0,0
1740752985773,11,HTTP Request,200,OK,Thread Group 1-17,text,true,,307,255,13,13,http://localhost/exam/Exo1/src/api.php,11,0,1
1740752985775,11,HTTP Request,200,OK,Thread Group 1-18,text,true,,307,255,13,13,http://localhost/exam/Exo1/src/api.php,11,0,0
1740752985764,26,HTTP Request,200,OK,Thread Group 1-12,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752985761,31,HTTP Request,200,OK,Thread Group 1-11,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,31,0,0
1740752985760,34,HTTP Request,200,OK,Thread Group 1-10,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,34,0,1
1740752985789,11,HTTP Request,200,OK,Thread Group 1-25,text,true,,307,255,16,16,http://localhost/exam/Exo1/src/api.php,11,0,0
1740752985765,35,HTTP Request,200,OK,Thread Group 1-13,text,true,,307,255,16,16,http://localhost/exam/Exo1/src/api.php,35,0,0
1740752985783,24,HTTP Request,200,OK,Thread Group 1-22,text,true,,307,255,17,17,http://localhost/exam/Exo1/src/api.php,24,0,1
1740752985779,30,HTTP Request,200,OK,Thread Group 1-20,text,true,,307,255,18,18,http://localhost/exam/Exo1/src/api.php,30,0,0
1740752985777,36,HTTP Request,200,OK,Thread Group 1-19,text,true,,307,255,19,19,http://localhost/exam/Exo1/src/api.php,36,0,0
1740752985786,27,HTTP Request,200,OK,Thread Group 1-23,text,true,,307,255,19,19,http://localhost/exam/Exo1/src/api.php,27,0,0
1740752985787,26,HTTP Request,200,OK,Thread Group 1-24,text,true,,307,255,19,19,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752985782,35,HTTP Request,200,OK,Thread Group 1-21,text,true,,307,255,18,18,http://localhost/exam/Exo1/src/api.php,35,0,0
1740752985768,49,HTTP Request,200,OK,Thread Group 1-15,text,true,,307,255,17,17,http://localhost/exam/Exo1/src/api.php,49,0,1
1740752985771,48,HTTP Request,200,OK,Thread Group 1-16,text,true,,307,255,16,16,http://localhost/exam/Exo1/src/api.php,48,0,1
1740752985768,53,HTTP Request,200,OK,Thread Group 1-14,text,true,,307,255,16,16,http://localhost/exam/Exo1/src/api.php,53,0,1
1740752985801,20,HTTP Request,200,OK,Thread Group 1-31,text,true,,307,255,16,16,http://localhost/exam/Exo1/src/api.php,20,0,0
1740752985791,32,HTTP Request,200,OK,Thread Group 1-26,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,32,0,1
1740752985795,30,HTTP Request,200,OK,Thread Group 1-28,text,true,,307,255,16,16,http://localhost/exam/Exo1/src/api.php,30,0,1
1740752985792,35,HTTP Request,200,OK,Thread Group 1-27,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,35,0,1
1740752985803,24,HTTP Request,200,OK,Thread Group 1-32,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,24,0,0
1740752985798,29,HTTP Request,200,OK,Thread Group 1-29,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,29,0,0
1740752985799,30,HTTP Request,200,OK,Thread Group 1-30,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,30,0,0
1740752985825,6,HTTP Request,200,OK,Thread Group 1-43,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,6,0,0
1740752985807,29,HTTP Request,200,OK,Thread Group 1-33,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,29,0,0
1740752985816,22,HTTP Request,200,OK,Thread Group 1-39,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,22,0,1
1740752985815,25,HTTP Request,200,OK,Thread Group 1-38,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,25,0,0
1740752985813,27,HTTP Request,200,OK,Thread Group 1-37,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,27,0,0
1740752985808,32,HTTP Request,200,OK,Thread Group 1-34,text,true,,307,255,13,13,http://localhost/exam/Exo1/src/api.php,32,0,0
1740752985811,31,HTTP Request,200,OK,Thread Group 1-36,text,true,,307,255,13,13,http://localhost/exam/Exo1/src/api.php,31,0,0
1740752985819,23,HTTP Request,200,OK,Thread Group 1-40,text,true,,307,255,13,13,http://localhost/exam/Exo1/src/api.php,23,0,1
1740752985808,34,HTTP Request,200,OK,Thread Group 1-35,text,true,,307,255,11,11,http://localhost/exam/Exo1/src/api.php,34,0,0
1740752985835,9,HTTP Request,200,OK,Thread Group 1-48,text,true,,307,255,11,11,http://localhost/exam/Exo1/src/api.php,9,0,0
1740752985838,8,HTTP Request,200,OK,Thread Group 1-49,text,true,,307,255,11,11,http://localhost/exam/Exo1/src/api.php,8,0,1
1740752985821,31,HTTP Request,200,OK,Thread Group 1-41,text,true,,307,255,13,13,http://localhost/exam/Exo1/src/api.php,31,0,1
1740752985827,27,HTTP Request,200,OK,Thread Group 1-44,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,27,0,1
1740752985824,32,HTTP Request,200,OK,Thread Group 1-42,text,true,,307,255,13,13,http://localhost/exam/Exo1/src/api.php,32,0,0
1740752985829,27,HTTP Request,200,OK,Thread Group 1-45,text,true,,307,255,13,13,http://localhost/exam/Exo1/src/api.php,27,0,1
1740752985833,26,HTTP Request,200,OK,Thread Group 1-47,text,true,,307,255,13,13,http://localhost/exam/Exo1/src/api.php,26,0,1
1740752985831,28,HTTP Request,200,OK,Thread Group 1-46,text,true,,307,255,13,13,http://localhost/exam/Exo1/src/api.php,28,0,0
1740752985850,17,HTTP Request,200,OK,Thread Group 1-55,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,17,0,0
1740752985848,21,HTTP Request,200,OK,Thread Group 1-54,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,21,0,0
1740752985843,26,HTTP Request,200,OK,Thread Group 1-52,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752985846,26,HTTP Request,200,OK,Thread Group 1-53,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752985839,33,HTTP Request,200,OK,Thread Group 1-50,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,33,0,0
1740752985841,31,HTTP Request,200,OK,Thread Group 1-51,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,31,0,0
1740752985863,22,HTTP Request,200,OK,Thread Group 1-62,text,true,,307,255,17,17,http://localhost/exam/Exo1/src/api.php,22,0,0
1740752985854,33,HTTP Request,200,OK,Thread Group 1-58,text,true,,307,255,18,18,http://localhost/exam/Exo1/src/api.php,33,0,1
1740752985858,32,HTTP Request,200,OK,Thread Group 1-59,text,true,,307,255,18,18,http://localhost/exam/Exo1/src/api.php,32,0,0
1740752985866,24,HTTP Request,200,OK,Thread Group 1-63,text,true,,307,255,18,18,http://localhost/exam/Exo1/src/api.php,24,0,0
1740752985852,38,HTTP Request,200,OK,Thread Group 1-56,text,true,,307,255,18,18,http://localhost/exam/Exo1/src/api.php,38,0,0
1740752985859,33,HTTP Request,200,OK,Thread Group 1-60,text,true,,307,255,16,16,http://localhost/exam/Exo1/src/api.php,33,0,0
1740752985861,31,HTTP Request,200,OK,Thread Group 1-61,text,true,,307,255,16,16,http://localhost/exam/Exo1/src/api.php,31,0,0
1740752985853,41,HTTP Request,200,OK,Thread Group 1-57,text,true,,307,255,16,16,http://localhost/exam/Exo1/src/api.php,41,0,0
1740752985877,17,HTTP Request,200,OK,Thread Group 1-69,text,true,,307,255,16,16,http://localhost/exam/Exo1/src/api.php,17,0,1
1740752985872,26,HTTP Request,200,OK,Thread Group 1-66,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752985875,25,HTTP Request,200,OK,Thread Group 1-68,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,25,0,0
1740752985879,23,HTTP Request,200,OK,Thread Group 1-70,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,23,0,0
1740752985873,29,HTTP Request,200,OK,Thread Group 1-67,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,29,0,0
1740752985881,24,HTTP Request,200,OK,Thread Group 1-71,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,24,0,0
1740752985869,36,HTTP Request,200,OK,Thread Group 1-65,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,36,0,1
1740752985868,38,HTTP Request,200,OK,Thread Group 1-64,text,true,,307,255,13,13,http://localhost/exam/Exo1/src/api.php,38,0,0
1740752985905,6,HTTP Request,200,OK,Thread Group 1-83,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,6,0,0
1740752985886,28,HTTP Request,200,OK,Thread Group 1-73,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,28,0,1
1740752985890,26,HTTP Request,200,OK,Thread Group 1-75,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752985887,31,HTTP Request,200,OK,Thread Group 1-74,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,31,0,0
1740752985893,27,HTTP Request,200,OK,Thread Group 1-77,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,27,0,0
1740752985883,37,HTTP Request,200,OK,Thread Group 1-72,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,37,0,0
1740752985897,23,HTTP Request,200,OK,Thread Group 1-79,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,23,0,0
1740752985894,26,HTTP Request,200,OK,Thread Group 1-78,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752985892,28,HTTP Request,200,OK,Thread Group 1-76,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,28,0,0
1740752985913,17,HTTP Request,200,OK,Thread Group 1-87,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,17,0,0
1740752985909,25,HTTP Request,200,OK,Thread Group 1-85,text,true,,307,255,17,17,http://localhost/exam/Exo1/src/api.php,25,0,0
1740752985907,27,HTTP Request,200,OK,Thread Group 1-84,text,true,,307,255,17,17,http://localhost/exam/Exo1/src/api.php,27,0,0
1740752985911,23,HTTP Request,200,OK,Thread Group 1-86,text,true,,307,255,17,17,http://localhost/exam/Exo1/src/api.php,23,0,0
1740752985902,34,HTTP Request,200,OK,Thread Group 1-82,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,34,0,1
1740752985901,35,HTTP Request,200,OK,Thread Group 1-81,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,35,0,1
1740752985932,6,HTTP Request,200,OK,Thread Group 1-97,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,6,0,0
1740752985899,39,HTTP Request,200,OK,Thread Group 1-80,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,39,0,0
1740752985918,25,HTTP Request,200,OK,Thread Group 1-89,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,25,0,0
1740752985926,21,HTTP Request,200,OK,Thread Group 1-93,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,21,0,0
1740752985924,23,HTTP Request,200,OK,Thread Group 1-92,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,23,0,0
1740752985920,30,HTTP Request,200,OK,Thread Group 1-90,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,30,0,1
1740752985928,22,HTTP Request,200,OK,Thread Group 1-94,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,22,0,1
1740752985915,35,HTTP Request,200,OK,Thread Group 1-88,text,true,,307,255,12,12,http://localhost/exam/Exo1/src/api.php,35,0,0
1740752985921,31,HTTP Request,200,OK,Thread Group 1-91,text,true,,307,255,12,12,http://localhost/exam/Exo1/src/api.php,31,0,1
1740752985934,25,HTTP Request,200,OK,Thread Group 1-98,text,true,,307,255,15,15,http://localhost/exam/Exo1/src/api.php,25,0,0
1740752985938,23,HTTP Request,200,OK,Thread Group 1-100,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,23,0,0
1740752985942,19,HTTP Request,200,OK,Thread Group 1-102,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,19,0,1
1740752985937,26,HTTP Request,200,OK,Thread Group 1-99,text,true,,307,255,14,14,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752985941,22,HTTP Request,200,OK,Thread Group 1-101,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,22,0,0
1740752985931,34,HTTP Request,200,OK,Thread Group 1-96,text,true,,307,255,13,13,http://localhost/exam/Exo1/src/api.php,34,0,0
1740752985931,36,HTTP Request,200,OK,Thread Group 1-95,text,true,,307,255,12,12,http://localhost/exam/Exo1/src/api.php,36,0,0
1740752985958,17,HTTP Request,200,OK,Thread Group 1-109,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,17,0,0
1740752985954,23,HTTP Request,200,OK,Thread Group 1-108,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,23,0,0
1740752985944,33,HTTP Request,200,OK,Thread Group 1-103,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,33,0,1
1740752985952,27,HTTP Request,200,OK,Thread Group 1-107,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,27,0,0
1740752985948,31,HTTP Request,200,OK,Thread Group 1-105,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,31,0,1
1740752985950,29,HTTP Request,200,OK,Thread Group 1-106,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,29,0,1
1740752985959,22,HTTP Request,200,OK,Thread Group 1-110,text,true,,307,257,13,13,http://localhost/exam/Exo1/src/api.php,22,0,0
1740752985946,35,HTTP Request,200,OK,Thread Group 1-104,text,true,,307,257,12,12,http://localhost/exam/Exo1/src/api.php,35,0,1
1740752985972,19,HTTP Request,200,OK,Thread Group 1-117,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,19,0,0
1740752985964,27,HTTP Request,200,OK,Thread Group 1-113,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,27,0,1
1740752985968,25,HTTP Request,200,OK,Thread Group 1-115,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,25,0,1
1740752985971,22,HTTP Request,200,OK,Thread Group 1-116,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,22,0,0
1740752985963,32,HTTP Request,200,OK,Thread Group 1-112,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,32,0,0
1740752985960,35,HTTP Request,200,OK,Thread Group 1-111,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,35,0,0
1740752985967,30,HTTP Request,200,OK,Thread Group 1-114,text,true,,307,257,13,13,http://localhost/exam/Exo1/src/api.php,30,0,1
1740752985974,25,HTTP Request,200,OK,Thread Group 1-118,text,true,,307,257,13,13,http://localhost/exam/Exo1/src/api.php,25,0,0
1740752985994,6,HTTP Request,200,OK,Thread Group 1-128,text,true,,307,257,13,13,http://localhost/exam/Exo1/src/api.php,6,0,0
1740752985989,16,HTTP Request,200,OK,Thread Group 1-125,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,16,0,0
1740752985984,24,HTTP Request,200,OK,Thread Group 1-123,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,24,0,0
1740752985983,25,HTTP Request,200,OK,Thread Group 1-122,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,25,0,0
1740752985980,30,HTTP Request,200,OK,Thread Group 1-120,text,true,,307,257,13,13,http://localhost/exam/Exo1/src/api.php,30,0,0
1740752985981,29,HTTP Request,200,OK,Thread Group 1-121,text,true,,307,257,13,13,http://localhost/exam/Exo1/src/api.php,29,0,0
1740752985986,24,HTTP Request,200,OK,Thread Group 1-124,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,24,0,1
1740752985976,36,HTTP Request,200,OK,Thread Group 1-119,text,true,,307,257,11,11,http://localhost/exam/Exo1/src/api.php,36,0,0
1740752985996,24,HTTP Request,200,OK,Thread Group 1-129,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,24,0,0
1740752985992,30,HTTP Request,200,OK,Thread Group 1-127,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,30,0,0
1740752985998,24,HTTP Request,200,OK,Thread Group 1-130,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,24,0,0
1740752985991,34,HTTP Request,200,OK,Thread Group 1-126,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,34,0,0
1740752986001,24,HTTP Request,200,OK,Thread Group 1-131,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,24,0,0
1740752986003,22,HTTP Request,200,OK,Thread Group 1-132,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,22,0,0
1740752986004,24,HTTP Request,200,OK,Thread Group 1-133,text,true,,307,257,12,12,http://localhost/exam/Exo1/src/api.php,24,0,1
1740752986020,16,HTTP Request,200,OK,Thread Group 1-140,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,16,0,0
1740752986006,34,HTTP Request,200,OK,Thread Group 1-134,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,34,0,1
1740752986017,23,HTTP Request,200,OK,Thread Group 1-139,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,23,0,1
1740752986013,31,HTTP Request,200,OK,Thread Group 1-137,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,31,0,0
1740752986016,28,HTTP Request,200,OK,Thread Group 1-138,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,28,0,0
1740752986010,34,HTTP Request,200,OK,Thread Group 1-136,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,34,0,1
1740752986009,35,HTTP Request,200,OK,Thread Group 1-135,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,35,0,0
1740752986034,10,HTTP Request,200,OK,Thread Group 1-147,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,10,0,0
1740752986023,28,HTTP Request,200,OK,Thread Group 1-142,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,28,0,1
1740752986024,29,HTTP Request,200,OK,Thread Group 1-143,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,29,0,0
1740752986031,24,HTTP Request,200,OK,Thread Group 1-146,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,24,0,0
1740752986027,30,HTTP Request,200,OK,Thread Group 1-144,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,30,0,0
1740752986029,28,HTTP Request,200,OK,Thread Group 1-145,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,28,0,0
1740752986021,36,HTTP Request,200,OK,Thread Group 1-141,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,36,0,1
1740752986035,24,HTTP Request,200,OK,Thread Group 1-148,text,true,,307,257,13,13,http://localhost/exam/Exo1/src/api.php,24,0,0
1740752986036,31,HTTP Request,200,OK,Thread Group 1-149,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,31,0,1
1740752986046,23,HTTP Request,200,OK,Thread Group 1-154,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,23,0,0
1740752986048,21,HTTP Request,200,OK,Thread Group 1-155,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,21,0,0
1740752986044,27,HTTP Request,200,OK,Thread Group 1-152,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,27,0,0
1740752986045,26,HTTP Request,200,OK,Thread Group 1-153,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752986050,21,HTTP Request,200,OK,Thread Group 1-156,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,21,0,1
1740752986041,33,HTTP Request,200,OK,Thread Group 1-151,text,true,,307,257,13,13,http://localhost/exam/Exo1/src/api.php,33,0,0
1740752986039,37,HTTP Request,200,OK,Thread Group 1-150,text,true,,307,257,13,13,http://localhost/exam/Exo1/src/api.php,37,0,0
1740752986059,23,HTTP Request,200,OK,Thread Group 1-160,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,23,0,0
1740752986063,21,HTTP Request,200,OK,Thread Group 1-162,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,21,0,0
1740752986065,21,HTTP Request,200,OK,Thread Group 1-163,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,21,0,0
1740752986057,31,HTTP Request,200,OK,Thread Group 1-159,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,31,0,0
1740752986060,28,HTTP Request,200,OK,Thread Group 1-161,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,28,0,0
1740752986055,33,HTTP Request,200,OK,Thread Group 1-158,text,true,,307,257,13,13,http://localhost/exam/Exo1/src/api.php,33,0,0
1740752986052,36,HTTP Request,200,OK,Thread Group 1-157,text,true,,307,257,13,13,http://localhost/exam/Exo1/src/api.php,36,0,1
1740752986081,17,HTTP Request,200,OK,Thread Group 1-171,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,17,0,0
1740752986079,21,HTTP Request,200,OK,Thread Group 1-170,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,21,0,1
1740752986074,26,HTTP Request,200,OK,Thread Group 1-167,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,26,0,0
