timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1740752986401,31,HTTP Request,200,OK,Thread Group 1-330,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,31,0,1
1740752986405,27,HTTP Request,200,OK,Thread Group 1-333,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,27,0,1
1740752986396,36,HTTP Request,200,OK,Thread Group 1-328,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,36,0,0
1740752986414,26,HTTP Request,200,OK,Thread Group 1-337,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,26,0,1
1740752986420,24,HTTP Request,200,OK,Thread Group 1-340,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,24,0,0
1740752986418,26,HTTP Request,200,OK,Thread Group 1-339,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752986423,25,HTTP Request,200,OK,Thread Group 1-341,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,25,0,0
1740752986415,33,HTTP Request,200,OK,Thread Group 1-338,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,33,0,0
1740752986414,38,HTTP Request,200,OK,Thread Group 1-336,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,38,0,1
1740752986439,15,HTTP Request,200,OK,Thread Group 1-350,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,15,0,0
1740752986443,11,HTTP Request,200,OK,Thread Group 1-352,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,11,0,0
1740752986443,13,HTTP Request,200,OK,Thread Group 1-351,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,13,0,0
1740752986424,32,HTTP Request,200,OK,Thread Group 1-342,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,32,0,0
1740752986430,30,HTTP Request,200,OK,Thread Group 1-345,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,30,0,0
1740752986435,25,HTTP Request,200,OK,Thread Group 1-347,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,25,0,0
1740752986437,23,HTTP Request,200,OK,Thread Group 1-349,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,23,0,0
1740752986436,30,HTTP Request,200,OK,Thread Group 1-348,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,30,0,1
1740752986425,41,HTTP Request,200,OK,Thread Group 1-343,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,41,0,0
1740752986427,41,HTTP Request,200,OK,Thread Group 1-344,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,41,0,0
1740752986431,37,HTTP Request,200,OK,Thread Group 1-346,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,37,0,0
1740752986452,19,HTTP Request,200,OK,Thread Group 1-356,text,true,,307,257,13,13,http://localhost/exam/Exo1/src/api.php,19,0,0
1740752986446,31,HTTP Request,200,OK,Thread Group 1-353,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,31,0,0
1740752986450,27,HTTP Request,200,OK,Thread Group 1-355,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,27,0,0
1740752986453,28,HTTP Request,200,OK,Thread Group 1-357,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,28,0,0
1740752986448,33,HTTP Request,200,OK,Thread Group 1-354,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,33,0,0
1740752986478,7,HTTP Request,200,OK,Thread Group 1-369,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,7,0,0
1740752986458,31,HTTP Request,200,OK,Thread Group 1-359,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,31,0,0
1740752986468,25,HTTP Request,200,OK,Thread Group 1-364,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,25,0,0
1740752986459,37,HTTP Request,200,OK,Thread Group 1-360,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,37,0,0
1740752986465,31,HTTP Request,200,OK,Thread Group 1-363,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,31,0,0
1740752986487,11,HTTP Request,200,OK,Thread Group 1-374,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,11,0,1
1740752986461,37,HTTP Request,200,OK,Thread Group 1-361,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,37,0,1
1740752986455,43,HTTP Request,200,OK,Thread Group 1-358,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,43,0,1
1740752986462,36,HTTP Request,200,OK,Thread Group 1-362,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,36,0,1
1740752986473,29,HTTP Request,200,OK,Thread Group 1-367,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,29,0,1
1740752986482,24,HTTP Request,200,OK,Thread Group 1-371,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,24,0,0
1740752986480,26,HTTP Request,200,OK,Thread Group 1-370,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752986476,30,HTTP Request,200,OK,Thread Group 1-368,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,30,0,0
1740752986484,22,HTTP Request,200,OK,Thread Group 1-372,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,22,0,0
1740752986471,38,HTTP Request,200,OK,Thread Group 1-366,text,true,,307,257,13,13,http://localhost/exam/Exo1/src/api.php,38,0,1
1740752986470,41,HTTP Request,200,OK,Thread Group 1-365,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,41,0,1
1740752986489,29,HTTP Request,200,OK,Thread Group 1-375,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,29,0,1
1740752986496,28,HTTP Request,200,OK,Thread Group 1-378,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,28,0,0
1740752986499,25,HTTP Request,200,OK,Thread Group 1-380,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,25,0,0
1740752986492,32,HTTP Request,200,OK,Thread Group 1-376,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,32,0,1
1740752986497,27,HTTP Request,200,OK,Thread Group 1-379,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,27,0,0
1740752986485,39,HTTP Request,200,OK,Thread Group 1-373,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,39,0,1
1740752986493,38,HTTP Request,200,OK,Thread Group 1-377,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,38,0,1
1740752986515,16,HTTP Request,200,OK,Thread Group 1-388,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,16,0,0
1740752986522,13,HTTP Request,200,OK,Thread Group 1-391,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,13,0,0
1740752986501,36,HTTP Request,200,OK,Thread Group 1-381,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,36,0,1
1740752986511,26,HTTP Request,200,OK,Thread Group 1-386,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752986503,34,HTTP Request,200,OK,Thread Group 1-382,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,34,0,1
1740752986514,25,HTTP Request,200,OK,Thread Group 1-387,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,25,0,0
1740752986508,34,HTTP Request,200,OK,Thread Group 1-384,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,34,0,0
1740752986507,35,HTTP Request,200,OK,Thread Group 1-383,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,35,0,0
1740752986510,36,HTTP Request,200,OK,Thread Group 1-385,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,36,0,0
1740752986517,32,HTTP Request,200,OK,Thread Group 1-389,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,32,0,1
1740752986520,31,HTTP Request,200,OK,Thread Group 1-390,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,31,0,0
1740752986523,34,HTTP Request,200,OK,Thread Group 1-392,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,34,0,0
1740752986524,33,HTTP Request,200,OK,Thread Group 1-393,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,33,0,0
1740752986531,26,HTTP Request,200,OK,Thread Group 1-396,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752986530,27,HTTP Request,200,OK,Thread Group 1-395,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,27,0,0
1740752986526,29,HTTP Request,200,OK,Thread Group 1-394,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,29,0,0
1740752986535,27,HTTP Request,200,OK,Thread Group 1-398,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,27,0,1
1740752986542,24,HTTP Request,200,OK,Thread Group 1-402,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,24,0,1
1740752986540,30,HTTP Request,200,OK,Thread Group 1-400,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,30,0,0
1740752986547,23,HTTP Request,200,OK,Thread Group 1-404,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,23,0,1
1740752986538,35,HTTP Request,200,OK,Thread Group 1-399,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,35,0,0
1740752986533,40,HTTP Request,200,OK,Thread Group 1-397,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,40,0,1
1740752986546,27,HTTP Request,200,OK,Thread Group 1-403,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,27,0,1
1740752986559,14,HTTP Request,200,OK,Thread Group 1-410,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,14,0,1
1740752986541,32,HTTP Request,200,OK,Thread Group 1-401,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,32,0,0
1740752986554,29,HTTP Request,200,OK,Thread Group 1-407,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,29,0,1
1740752986562,24,HTTP Request,200,OK,Thread Group 1-411,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,24,0,1
1740752986555,31,HTTP Request,200,OK,Thread Group 1-408,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,31,0,1
1740752986551,35,HTTP Request,200,OK,Thread Group 1-406,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,35,0,1
1740752986557,33,HTTP Request,200,OK,Thread Group 1-409,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,33,0,0
1740752986549,41,HTTP Request,200,OK,Thread Group 1-405,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,41,0,1
1740752986563,31,HTTP Request,200,OK,Thread Group 1-412,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,31,0,1
1740752986572,26,HTTP Request,200,OK,Thread Group 1-417,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752986576,22,HTTP Request,200,OK,Thread Group 1-419,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,22,0,1
1740752986568,33,HTTP Request,200,OK,Thread Group 1-414,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,33,0,0
1740752986579,22,HTTP Request,200,OK,Thread Group 1-420,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,22,0,0
1740752986574,27,HTTP Request,200,OK,Thread Group 1-418,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,27,0,1
1740752986572,31,HTTP Request,200,OK,Thread Group 1-416,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,31,0,0
1740752986570,37,HTTP Request,200,OK,Thread Group 1-415,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,37,0,1
1740752986566,41,HTTP Request,200,OK,Thread Group 1-413,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,41,0,0
1740752986592,15,HTTP Request,200,OK,Thread Group 1-427,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,15,0,1
1740752986587,26,HTTP Request,200,OK,Thread Group 1-424,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752986590,26,HTTP Request,200,OK,Thread Group 1-426,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752986589,31,HTTP Request,200,OK,Thread Group 1-425,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,31,0,0
1740752986584,36,HTTP Request,200,OK,Thread Group 1-423,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,36,0,1
1740752986583,37,HTTP Request,200,OK,Thread Group 1-422,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,37,0,0
1740752986581,43,HTTP Request,200,OK,Thread Group 1-421,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,43,0,0
1740752986606,21,HTTP Request,200,OK,Thread Group 1-434,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,21,0,1
1740752986608,26,HTTP Request,200,OK,Thread Group 1-435,text,true,,307,257,19,19,http://localhost/exam/Exo1/src/api.php,26,0,1
1740752986597,39,HTTP Request,200,OK,Thread Group 1-429,text,true,,307,257,19,19,http://localhost/exam/Exo1/src/api.php,39,0,0
1740752986601,35,HTTP Request,200,OK,Thread Group 1-431,text,true,,307,257,19,19,http://localhost/exam/Exo1/src/api.php,35,0,0
1740752986594,45,HTTP Request,200,OK,Thread Group 1-428,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,45,0,1
1740752986599,40,HTTP Request,200,OK,Thread Group 1-430,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,40,0,0
1740752986603,36,HTTP Request,200,OK,Thread Group 1-432,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,36,0,0
1740752986604,35,HTTP Request,200,OK,Thread Group 1-433,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,35,0,0
1740752986619,24,HTTP Request,200,OK,Thread Group 1-440,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,24,0,0
1740752986611,36,HTTP Request,200,OK,Thread Group 1-436,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,36,0,0
1740752986615,32,HTTP Request,200,OK,Thread Group 1-438,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,32,0,0
1740752986624,23,HTTP Request,200,OK,Thread Group 1-443,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,23,0,0
1740752986617,30,HTTP Request,200,OK,Thread Group 1-439,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,30,0,0
1740752986612,38,HTTP Request,200,OK,Thread Group 1-437,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,38,0,1
1740752986623,27,HTTP Request,200,OK,Thread Group 1-442,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,27,0,0
1740752986620,30,HTTP Request,200,OK,Thread Group 1-441,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,30,0,0
1740752986635,17,HTTP Request,200,OK,Thread Group 1-448,text,true,,307,257,13,13,http://localhost/exam/Exo1/src/api.php,17,0,0
1740752986637,19,HTTP Request,200,OK,Thread Group 1-449,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,19,0,1
1740752986626,35,HTTP Request,200,OK,Thread Group 1-444,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,35,0,0
1740752986628,33,HTTP Request,200,OK,Thread Group 1-445,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,33,0,0
1740752986630,33,HTTP Request,200,OK,Thread Group 1-446,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,33,0,0
1740752986633,30,HTTP Request,200,OK,Thread Group 1-447,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,30,0,0
1740752986642,29,HTTP Request,200,OK,Thread Group 1-452,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,29,0,0
1740752986641,36,HTTP Request,200,OK,Thread Group 1-450,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,36,0,1
1740752986641,36,HTTP Request,200,OK,Thread Group 1-451,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,36,0,1
1740752986653,24,HTTP Request,200,OK,Thread Group 1-457,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,24,0,1
1740752986649,31,HTTP Request,200,OK,Thread Group 1-455,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,31,0,0
1740752986644,36,HTTP Request,200,OK,Thread Group 1-453,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,36,0,0
1740752986647,33,HTTP Request,200,OK,Thread Group 1-454,text,true,,307,257,18,18,http://localhost/exam/Exo1/src/api.php,33,0,0
1740752986651,29,HTTP Request,200,OK,Thread Group 1-456,text,true,,307,257,17,17,http://localhost/exam/Exo1/src/api.php,29,0,0
1740752986658,28,HTTP Request,200,OK,Thread Group 1-460,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,28,0,0
1740752986655,33,HTTP Request,200,OK,Thread Group 1-458,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,33,0,1
1740752986657,31,HTTP Request,200,OK,Thread Group 1-459,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,31,0,0
1740752986667,23,HTTP Request,200,OK,Thread Group 1-464,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,23,0,0
1740752986664,26,HTTP Request,200,OK,Thread Group 1-463,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752986661,31,HTTP Request,200,OK,Thread Group 1-461,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,31,0,1
1740752986662,30,HTTP Request,200,OK,Thread Group 1-462,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,30,0,0
1740752986669,25,HTTP Request,200,OK,Thread Group 1-465,text,true,,307,257,13,13,http://localhost/exam/Exo1/src/api.php,25,0,0
1740752986678,24,HTTP Request,200,OK,Thread Group 1-469,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,24,0,0
1740752986672,32,HTTP Request,200,OK,Thread Group 1-466,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,32,0,0
1740752986682,22,HTTP Request,200,OK,Thread Group 1-472,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,22,0,1
1740752986684,22,HTTP Request,200,OK,Thread Group 1-473,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,22,0,0
1740752986680,28,HTTP Request,200,OK,Thread Group 1-471,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,28,0,1
1740752986679,29,HTTP Request,200,OK,Thread Group 1-470,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,29,0,0
1740752986676,34,HTTP Request,200,OK,Thread Group 1-468,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,34,0,0
1740752986673,37,HTTP Request,200,OK,Thread Group 1-467,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,37,0,0
1740752986691,26,HTTP Request,200,OK,Thread Group 1-476,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752986687,32,HTTP Request,200,OK,Thread Group 1-474,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,32,0,0
1740752986696,23,HTTP Request,200,OK,Thread Group 1-478,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,23,0,0
1740752986698,23,HTTP Request,200,OK,Thread Group 1-479,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,23,0,0
1740752986690,31,HTTP Request,200,OK,Thread Group 1-475,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,31,0,0
1740752986693,31,HTTP Request,200,OK,Thread Group 1-477,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,31,0,0
1740752986700,24,HTTP Request,200,OK,Thread Group 1-480,text,true,,307,257,14,14,http://localhost/exam/Exo1/src/api.php,24,0,1
1740752986717,15,HTTP Request,200,OK,Thread Group 1-489,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,15,0,0
1740752986701,33,HTTP Request,200,OK,Thread Group 1-481,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,33,0,1
1740752986713,21,HTTP Request,200,OK,Thread Group 1-487,text,true,,307,257,16,16,http://localhost/exam/Exo1/src/api.php,21,0,1
1740752986712,24,HTTP Request,200,OK,Thread Group 1-486,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,24,0,1
1740752986704,32,HTTP Request,200,OK,Thread Group 1-482,text,true,,307,257,15,15,http://localhost/exam/Exo1/src/api.php,32,0,0
1740752986708,29,HTTP Request,200,OK,Thread Group 1-484,text,true,,307,257,13,13,http://localhost/exam/Exo1/src/api.php,29,0,0
1740752986706,32,HTTP Request,200,OK,Thread Group 1-483,text,true,,307,257,13,13,http://localhost/exam/Exo1/src/api.php,32,0,0
1740752986716,24,HTTP Request,200,OK,Thread Group 1-488,text,true,,307,257,13,13,http://localhost/exam/Exo1/src/api.php,24,0,0
1740752986709,34,HTTP Request,200,OK,Thread Group 1-485,text,true,,307,257,12,12,http://localhost/exam/Exo1/src/api.php,34,0,1
1740752986733,15,HTTP Request,200,OK,Thread Group 1-497,text,true,,307,257,11,11,http://localhost/exam/Exo1/src/api.php,15,0,0
1740752986731,19,HTTP Request,200,OK,Thread Group 1-496,text,true,,307,257,10,10,http://localhost/exam/Exo1/src/api.php,19,0,0
1740752986723,27,HTTP Request,200,OK,Thread Group 1-492,text,true,,307,257,10,10,http://localhost/exam/Exo1/src/api.php,27,0,1
1740752986726,26,HTTP Request,200,OK,Thread Group 1-494,text,true,,307,257,8,8,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752986728,26,HTTP Request,200,OK,Thread Group 1-495,text,true,,307,257,7,7,http://localhost/exam/Exo1/src/api.php,26,0,1
1740752986725,29,HTTP Request,200,OK,Thread Group 1-493,text,true,,307,257,6,6,http://localhost/exam/Exo1/src/api.php,29,0,0
1740752986722,32,HTTP Request,200,OK,Thread Group 1-491,text,true,,307,257,6,6,http://localhost/exam/Exo1/src/api.php,32,0,0
1740752986719,35,HTTP Request,200,OK,Thread Group 1-490,text,true,,307,257,6,6,http://localhost/exam/Exo1/src/api.php,35,0,1
1740752986738,26,HTTP Request,200,OK,Thread Group 1-499,text,true,,307,257,3,3,http://localhost/exam/Exo1/src/api.php,26,0,0
1740752986735,31,HTTP Request,200,OK,Thread Group 1-498,text,true,,307,257,2,2,http://localhost/exam/Exo1/src/api.php,31,0,1
1740752986740,26,HTTP Request,200,OK,Thread Group 1-500,text,true,,307,257,2,2,http://localhost/exam/Exo1/src/api.php,26,0,0
